id;node1id;node2id;length;distance;curveness;volume;avgCrossSection;minRadiusAvg;minRadiusStd;avgRadiusAvg;avgRadiusStd;maxRadiusAvg;maxRadiusStd;roundnessAvg;roundnessStd;node1_degree;node2_degree;num_voxels;hasNodeAtSampleBorder
1270;1978;576;53.2324;48.0278;1.10837;490;9.20493;1.19038;0.316625;1.88415;0.498303;2.49725;1.04518;0.519873;0.182844;1;3;46;0
1271;2075;2082;5.32308;4.97494;1.06998;64;12.0231;1.5875;0.197558;2.58403;0.0255802;3.42731;0.348283;0.473943;0.105804;3;4;2;0
1272;2021;2083;29.1127;26.3249;1.1059;328;11.2666;1.24493;0.29725;2.08923;0.963995;2.93724;1.94503;0.496942;0.173889;3;3;25;0
1273;546;2083;35.7472;34.8855;1.0247;325;9.09162;1.29243;0.185324;1.82895;0.168697;2.30082;0.370258;0.578155;0.12601;1;3;31;0
1274;2089;2089;5.55917;0;0;50;8.99415;1.07586;0.180142;2.39273;0.241736;3.64619;0.71219;0.303198;0.0592446;9;9;3;0
1275;2089;2089;2.27486;0;0;16;7.0334;0.806186;0;2.85067;0;4.35276;0;0.185213;0;9;9;1;0
1276;2040;2084;17.8081;16.8325;1.05796;1227;68.9011;4.55516;0.0749738;5.10549;0.12338;5.68716;0.135082;0.801294;0.0191825;3;3;15;0
1277;572;2085;8.41461;8.30662;1.013;99;11.7652;1.38023;0.237871;2.07184;0.222508;2.77026;0.568464;0.518745;0.134382;1;3;6;0
1278;2027;2086;29.9072;29.5522;1.01201;287;9.59635;1.40143;0.168199;1.90863;0.155351;2.31451;0.193721;0.607024;0.0663547;3;3;23;0
1279;2082;2087;7.04639;6.53835;1.0777;62;8.79883;1.39142;0.0538721;2.23126;0.128649;2.97587;0.147543;0.469318;0.0373825;3;4;3;0
1280;2071;2087;9.05312;8.59586;1.0532;119;13.1446;1.7219;0.227443;2.31742;0.0965464;2.80318;0.133854;0.614438;0.0762415;3;3;6;0
1281;2076;2089;7.69712;6.89927;1.11564;137;17.7989;2.09732;0.184698;2.95839;0.10669;3.73925;0.431896;0.574216;0.11537;3;9;4;0
1282;2084;578;58.1266;55.3263;1.05061;1037;17.8404;1.61892;0.348322;2.49249;0.82973;3.37879;1.7371;0.5271;0.110187;1;3;53;0
1283;2011;584;50.7052;48.7955;1.03914;466;9.19038;1.43192;0.247625;1.94313;0.397571;2.50765;1.02393;0.619437;0.158063;1;3;36;0
1284;2079;580;15.7286;12.6754;1.24087;71;4.51408;0.919997;0.148383;1.4131;0.175804;1.83217;0.272761;0.510456;0.100161;1;3;13;0
1285;2082;2090;7.57621;7.26292;1.04314;75;9.89941;1.74474;0.254066;2.45627;0.0945084;3.13362;0.106472;0.56;0.0972493;3;4;3;0
1286;2090;2087;5.56414;5.38516;1.03323;71;12.7603;1.89178;0.0212383;2.44753;0.105326;3.01764;0.314614;0.632996;0.0585079;3;3;3;0
1287;2059;2088;34.9162;32.4037;1.07754;730;20.9072;2.13188;0.259968;2.76308;0.118052;3.37261;0.120246;0.634085;0.0893041;3;3;28;0
1288;2091;2048;29.1668;28.0179;1.04101;592;20.2971;2.13907;0.23997;2.76381;0.172862;3.36426;0.261867;0.637574;0.0701479;3;3;22;0
1289;564;2093;15.6409;15.384;1.0167;164;10.4853;1.39333;0.117289;1.9728;0.290332;2.49682;0.614421;0.584676;0.118164;1;3;11;0
1290;2089;2089;4.24308;0;0;72;16.9688;1.36612;0.359908;3.77159;1.31056;5.79375;2.04472;0.244296;0.0240964;9;9;2;0
1291;2068;2092;14.9794;14.3178;1.04621;136;9.07912;1.31254;0.166136;1.88986;0.0883547;2.43016;0.187642;0.541925;0.0724146;3;3;12;0
1292;2046;2094;52.7498;52.0961;1.01255;1149;21.7821;2.31832;0.193817;2.83264;0.0696791;3.31703;0.191307;0.703106;0.0872444;3;3;37;0
1293;2050;2094;36.8919;36.6879;1.00556;792;21.4681;2.3427;0.203393;2.85378;0.0668657;3.41804;0.134502;0.686979;0.0703505;3;3;26;0
1294;2088;586;25.6482;25.5343;1.00446;608;23.7054;2.16384;0.269473;2.82436;0.245503;3.4769;0.556703;0.630455;0.093009;1;3;17;0
1295;2052;2095;22.2698;21.242;1.04839;189;8.48682;1.39217;0.258794;1.79699;0.1439;2.20826;0.221244;0.634655;0.129133;3;3;18;0
1296;566;2096;12.3351;12.1244;1.01738;68;5.51274;0.765808;0.118792;1.58326;0.471788;2.28127;1.05444;0.372913;0.102111;1;3;10;0
1297;2095;2088;10.5668;10.3441;1.02153;143;13.533;1.79501;0.122481;2.38619;0.0681269;2.95317;0.0856729;0.608333;0.0455269;3;3;6;0
1298;2053;2097;30.6065;28.1839;1.08596;508;16.5978;1.29543;0.373233;2.45124;1.21705;3.63746;2.42502;0.445635;0.187399;3;3;21;0
1299;2062;2099;27.5079;26.3502;1.04393;247;8.97925;1.49385;0.077626;1.88691;0.0903048;2.32977;0.157731;0.643796;0.049517;3;3;20;0
1300;2081;590;13.8036;13.5892;1.01578;128;9.27292;1.44807;0.129178;1.9663;0.201322;2.45089;0.421022;0.609431;0.117133;1;3;8;0
1301;2078;592;19.0535;18.7083;1.01845;303;15.9026;1.79681;0.0957413;2.3404;0.129649;2.7778;0.229182;0.65224;0.0730968;1;3;15;0
1302;2093;2057;34.1781;29.3201;1.16569;996;29.1415;2.62372;0.142392;3.22008;0.150125;3.84888;0.23706;0.683401;0.0446265;3;3;27;0
1303;556;2100;20.3217;19.3391;1.05081;108;5.31452;0.874315;0.222678;1.52722;0.253936;2.03652;0.500681;0.4474;0.126083;1;3;16;0
1304;1941;2101;70.525;68.971;1.02253;3649;51.7405;3.49114;0.116971;4.21543;0.0950119;4.98327;0.15377;0.701305;0.033368;3;3;63;0
1305;2096;589;15.9151;15.5242;1.02518;70;4.39835;0.786215;0.140156;1.42166;0.193526;1.92228;0.363647;0.428425;0.129124;1;3;14;0
1306;581;2102;12.943;12.8062;1.01068;120;9.27141;1.51727;0.0505447;1.98847;0.161108;2.46166;0.47434;0.635303;0.100037;1;3;7;0
1307;569;2102;21.02;19.4165;1.08259;193;9.18172;1.25404;0.228592;2.00268;0.472315;2.76721;1.25058;0.506941;0.154448;1;3;15;0
1308;2069;594;50.9987;47.9826;1.06286;398;7.80412;1.15139;0.386872;1.76025;0.319366;2.30931;0.593214;0.508527;0.165007;1;3;38;0
1309;2103;2081;28.4167;28.2016;1.00763;252;8.86803;1.2917;0.192124;1.88868;0.0654616;2.39437;0.202409;0.54638;0.106297;3;3;22;0
1310;501;2106;62.7938;57.0633;1.10042;606;9.65063;1.34589;0.298825;1.94857;0.522341;2.5503;1.24781;0.593588;0.181544;1;3;52;0
1311;2098;593;13.6102;13.3791;1.01728;61;4.48193;0.782534;0.205536;1.43366;0.146378;1.89787;0.231207;0.423707;0.139979;1;3;12;0
1312;2107;585;11.4887;11.2546;1.0208;57;4.96141;0.955731;0.231039;1.55697;0.191772;2.03427;0.369089;0.477238;0.122932;1;3;8;0
1313;570;2099;32.5533;29.1776;1.11569;340;10.4444;1.41006;0.127548;2.05822;0.574892;2.79998;1.58626;0.580244;0.154159;1;3;25;0
1314;547;2104;35.9816;29.8161;1.20678;389;10.8111;1.38532;0.228352;2.00588;0.47246;2.65984;1.06609;0.567601;0.160778;1;3;29;0
1315;2104;2086;31.6563;30.6757;1.03197;646;20.4067;2.02563;0.33928;2.72284;0.129617;3.43303;0.223167;0.596003;0.124109;3;3;28;0
1316;536;2105;27.9199;27.1477;1.02844;135;4.83526;0.829149;0.165186;1.42868;0.186317;1.90254;0.336919;0.449944;0.119258;1;3;25;0
1317;579;2103;26.208;25.4951;1.02796;281;10.7219;1.46532;0.274833;2.16186;0.570865;3.05996;1.7408;0.575316;0.205754;1;3;18;0
1318;2101;2107;19.7933;19.3132;1.02486;287;14.4999;1.78016;0.327406;2.40626;0.329653;2.9628;0.502022;0.602213;0.0566753;3;3;14;0
1319;553;2108;36.015;33;1.09136;410;11.3841;1.48276;0.1811;2.14126;0.865845;2.83118;1.79953;0.609961;0.163797;1;3;28;0
1320;2092;600;26.9885;25.0799;1.0761;215;7.96637;1.22985;0.35354;1.79054;0.269629;2.37938;0.653243;0.536476;0.16578;1;3;22;0
1321;2066;2111;33.4744;32.2421;1.03822;293;8.75296;1.42225;0.140838;1.86573;0.0846645;2.26599;0.212307;0.630887;0.0666728;3;3;24;0
1322;2106;591;23.7211;23.1132;1.0263;111;4.67937;0.870655;0.172183;1.45363;0.112691;1.91371;0.233299;0.463692;0.114424;1;3;19;0
1323;2029;2109;56.1499;55.3624;1.01422;1250;22.2618;2.25331;0.179653;2.84719;0.122573;3.42883;0.403696;0.665212;0.0902517;3;3;39;0
1324;2111;601;7.14909;7.07107;1.01103;31;4.33622;0.711015;0.122916;1.5053;0.153896;2.08857;0.307254;0.343639;0.0627571;1;3;5;0
1325;571;2112;19.2483;18.868;1.02016;99;5.14331;0.781876;0.182501;1.53155;0.28872;2.11228;0.609629;0.391548;0.120245;1;3;15;0
1326;2069;2115;29.2191;28.9002;1.01103;267;9.13787;1.50552;0.18846;1.95176;0.0800522;2.42583;0.162108;0.627069;0.111663;3;3;21;0
1327;2103;2113;6.41801;6.40312;1.00232;90;14.023;1.96116;0.0832838;2.60648;0.120603;3.12263;0.311599;0.635896;0.0808299;3;3;3;0
1328;2108;2110;11.1245;10.7806;1.03189;139;12.4949;1.60708;0.14964;2.3521;0.0380963;2.93163;0.0430894;0.548634;0.0553815;3;3;7;0
1329;2091;2110;27.9633;25.5843;1.09299;376;13.4462;1.58984;0.149653;2.19893;0.148706;2.76354;0.227574;0.576346;0.0441513;3;3;24;0
1330;2100;2119;23.8238;19.4567;1.22445;105;4.40736;0.824574;0.215088;1.51848;0.154201;2.03076;0.281479;0.407735;0.10101;3;4;18;0
1331;2096;2114;13.307;12.5698;1.05865;111;8.34149;1.4819;0.13118;1.92439;0.0616503;2.55591;0.215005;0.584499;0.0794105;3;3;9;0
1332;1983;2116;61.361;59.2199;1.03615;6558;106.876;5.28243;0.281405;6.04003;0.204614;6.87227;0.232568;0.769747;0.0513519;3;3;58;0
1333;596;2078;40.7905;33.1361;1.231;642;15.739;1.72848;0.13854;2.36802;0.177381;2.89541;0.426027;0.605161;0.0752181;1;3;31;0
1334;2109;2045;77.0777;74.793;1.03055;4001;51.9087;3.55132;0.19467;4.19985;0.149086;4.86763;0.249205;0.731422;0.0531817;3;3;69;0
1335;2109;2117;5.79609;5.47723;1.05822;199;34.3335;3.16138;0.276091;3.99656;0.177561;4.86409;0.337524;0.656968;0.102176;3;3;4;0
1336;582;2118;15.8892;15.748;1.00896;150;9.44039;1.44778;0.118339;1.91007;0.164768;2.32412;0.419268;0.636778;0.0950456;1;3;11;0
1337;587;2118;15.9918;15.843;1.00939;152;9.50488;1.45709;0.140396;1.96718;0.112843;2.48046;0.32315;0.594035;0.0763694;1;3;11;0
1338;2100;2120;24.515;23.2164;1.05594;204;8.32144;1.38229;0.213978;1.80944;0.182249;2.28425;0.407017;0.620416;0.130693;3;3;20;0
1339;2097;607;27.349;25.0799;1.09048;197;7.20319;1.28872;0.231729;1.71887;0.149317;2.13165;0.448342;0.635831;0.185061;1;3;22;0
1340;2037;2121;54.5768;53.7928;1.01457;808;14.8048;1.71364;0.138242;2.33684;0.0661297;2.85013;0.138348;0.603336;0.0632357;3;3;39;0
1341;598;2124;23.0153;22.2036;1.03656;109;4.73597;0.811384;0.327292;1.596;0.177668;2.07076;0.477969;0.405102;0.171738;1;3;15;0
1342;599;2124;6.89279;6.7082;1.02752;38;5.513;1.05915;0.166874;1.70883;0.346878;2.51652;0.8374;0.463297;0.132717;1;3;4;0
1343;2097;2125;15.2894;15.1621;1.00839;218;14.2583;1.84758;0.0592825;2.39537;0.065648;2.87304;0.110619;0.644165;0.0349531;3;3;9;0
1344;2083;2122;17.3588;17.2047;1.00896;261;15.0356;1.70097;0.198588;2.36253;0.22762;2.98377;0.46115;0.577238;0.0754757;3;3;15;0
1345;2091;608;70.9422;65.1844;1.08833;683;9.62756;1.24547;0.364939;1.86475;0.538241;2.47545;1.18147;0.554944;0.206705;1;3;64;0
1346;2080;2126;33.346;32.5679;1.02389;1373;41.1744;3.22079;0.309739;3.87928;0.255889;4.50549;0.530193;0.723857;0.102027;3;3;24;0
1347;2092;609;15.4203;14.8661;1.03728;136;8.81955;1.41321;0.115385;1.93866;0.0949026;2.51059;0.23406;0.567283;0.0672825;1;3;10;0
1348;2112;604;23.7943;23.1733;1.0268;185;7.77498;1.2932;0.293012;1.69064;0.183106;2.10585;0.405808;0.626188;0.162174;1;3;22;0
1349;2115;2119;10.3681;9.64977;1.07444;85;8.19822;1.21329;0.250174;1.89242;0.0837506;2.4907;0.176362;0.489903;0.109694;3;4;7;0
1350;595;2123;14.2587;14.0712;1.01332;142;9.95881;1.51594;0.188617;1.98277;0.234357;2.4319;0.427412;0.630268;0.0682006;1;3;9;0
1351;2113;2120;32.2473;31.686;1.01772;662;20.5288;2.11217;0.289057;2.68624;0.104435;3.28324;0.219754;0.647871;0.110574;3;3;29;0
1352;2077;2127;26.6266;26.064;1.02158;601;22.5714;2.35906;0.143083;2.87215;0.0519143;3.33799;0.140028;0.70837;0.0571407;3;3;18;0
1353;2114;603;15.061;14.8997;1.01083;143;9.49474;1.12703;0.33042;1.92785;0.146041;2.4806;0.342144;0.469196;0.164982;1;3;10;0
1354;2110;2125;14.1163;13.9722;1.01032;195;13.8138;1.80723;0.0972898;2.31908;0.0964959;2.75425;0.107946;0.656352;0.0302684;3;3;10;0
1355;2119;610;7.78949;7.11073;1.09546;32;4.1081;0.865432;0.112477;1.51709;0.119344;2.02323;0.196086;0.430634;0.0613513;1;4;5;0
1356;2123;2119;4.76309;4.64354;1.02574;36;7.55812;1.06871;0.00772727;2.06439;0.139821;2.83881;0.426106;0.384722;0.0550247;3;4;2;0
1357;2107;2130;12.7741;12.5078;1.02129;118;9.23747;1.45578;0.246353;2.00212;0.0901441;2.55209;0.176041;0.573869;0.10645;3;3;7;0
1358;2121;2116;15.7705;15.0333;1.04904;452;28.6612;2.09945;0.93943;3.0318;1.21973;4.06506;1.68693;0.537793;0.12612;3;3;12;0
1359;2117;2122;50.7298;49.2544;1.02995;1851;36.4874;2.80961;0.206724;3.58541;0.152965;4.30679;0.253749;0.65457;0.0603128;3;3;44;0
1360;2038;2129;52.6149;51.4101;1.02343;4048;76.9364;4.55473;0.113736;5.22124;0.0675718;5.83609;0.097237;0.780738;0.025916;3;3;38;0
1361;2128;2085;64.3914;44.1022;1.46005;735;11.4146;1.44554;0.249811;2.10535;0.514073;2.86451;1.41253;0.559516;0.144611;3;3;53;0
1362;2073;611;29.6881;28.6996;1.03444;269;9.06086;1.43857;0.130438;1.85672;0.0744872;2.26189;0.170778;0.640806;0.0836169;1;3;23;0
1363;2120;2129;18.0617;17.7482;1.01766;447;24.7486;2.35399;0.479151;3.08833;0.653009;3.81412;0.884142;0.628436;0.0931079;3;3;14;0
1364;2047;2132;35.5572;34.0734;1.04354;2141;60.2129;4.03708;0.257907;4.63066;0.108681;5.22424;0.25653;0.775891;0.0762874;3;3;33;0
1365;2114;2131;21.3611;20.8327;1.02536;178;8.33292;1.28413;0.233561;1.76667;0.107255;2.23881;0.271256;0.580502;0.120248;3;3;19;0
1366;2095;2131;23.341;23.1084;1.01006;339;14.5238;1.90914;0.0562215;2.41939;0.0554727;2.89605;0.0819597;0.659952;0.0321091;3;3;14;0
1367;500;2133;74.1398;63.9531;1.15928;619;8.3491;1.18423;0.367673;1.84616;0.533999;2.50379;1.17044;0.50789;0.166644;1;3;59;0
1368;2106;2136;19.3514;18.8621;1.02595;163;8.42315;1.52071;0.0862654;1.90527;0.097388;2.31397;0.239677;0.663336;0.0698557;3;3;12;0
1369;606;2137;23.3594;21.5639;1.08327;210;8.98994;1.28073;0.227017;1.87119;0.114331;2.36382;0.268403;0.54743;0.11159;1;3;17;0
1370;2090;2139;20.8957;20.6209;1.01333;317;15.1706;1.79925;0.172919;2.36543;0.141323;2.83233;0.227256;0.639624;0.0815894;3;3;16;0
1371;2111;615;10.6001;10.247;1.03446;50;4.71696;1.02331;0.3049;1.52687;0.242942;2.00439;0.439229;0.513263;0.129866;1;3;7;0
1372;2085;2140;33.3565;28.1168;1.18635;471;14.1202;1.67114;0.151262;2.29679;0.0786774;2.84258;0.144798;0.589207;0.0594286;3;3;27;0
1373;605;2134;32.6062;31.6052;1.03167;142;4.35499;0.817457;0.231947;1.42848;0.115697;1.87843;0.214887;0.445242;0.148455;1;3;27;0
1374;2019;2138;56.4605;55.9553;1.00903;1787;31.6505;2.75019;0.383545;3.36327;0.45203;4.03407;0.662997;0.68723;0.0666197;3;3;48;0
1375;2099;616;17.9816;16.8424;1.06764;175;9.73215;1.43419;0.126548;1.91661;0.114098;2.38437;0.296434;0.607755;0.0724784;1;3;13;0
1376;2105;2135;25.1576;23.5372;1.06884;356;14.1508;1.79583;0.137166;2.32404;0.0761078;2.74724;0.127749;0.65601;0.0679759;3;3;19;0
1377;2113;2141;12.6877;12.261;1.0348;167;13.1623;1.67997;0.120011;2.34279;0.0676472;2.89067;0.15728;0.58366;0.0605228;3;3;8;0
1378;2132;2133;8.69078;8.30662;1.04625;190;21.8622;2.15442;0.676509;2.9135;0.78424;3.73411;1.11944;0.592457;0.118649;3;3;7;0
1379;522;2142;51.6855;49.4694;1.0448;679;13.1371;1.55343;0.309651;2.14347;0.418717;2.72899;0.872206;0.594265;0.137923;1;3;46;0
1380;577;2143;36.1636;35.4949;1.01884;343;9.48469;1.54463;0.107088;1.92492;0.182049;2.34319;0.43056;0.675091;0.0993442;1;3;25;0
1381;602;2143;16.3261;16.2139;1.00692;161;9.8615;1.5005;0.0919422;2.03872;0.326337;2.61363;0.748684;0.60418;0.112008;1;3;9;0
1382;2126;618;14.0983;13.687;1.03005;170;12.0582;1.45525;0.258949;2.05236;0.461577;2.71306;0.898292;0.573564;0.137018;1;3;10;0
1383;2054;620;51.496;47.0307;1.09494;511;9.9231;1.45162;0.136758;1.9903;0.360093;2.62893;0.9166;0.594045;0.130955;1;3;37;0
1384;2121;624;13.8394;13.6015;1.0175;123;8.88764;1.38186;0.135735;1.86009;0.0559145;2.26616;0.119445;0.61034;0.0583291;1;3;10;0
1385;2125;625;9.87191;9.74109;1.01343;92;9.31937;1.39753;0.134746;1.88963;0.0608069;2.36226;0.200599;0.596426;0.0785887;1;3;7;0
1386;2122;2145;41.8823;41.3239;1.01351;1585;37.8441;3.02227;0.170777;3.66155;0.103889;4.2551;0.149564;0.711305;0.0493375;3;3;35;0
1387;2145;2093;54.1279;53.5547;1.0107;1589;29.3564;2.73115;0.140952;3.26314;0.066118;3.82932;0.137081;0.714685;0.0526327;3;3;38;0
1388;2080;2144;38.0094;36.1109;1.05257;2387;62.8003;3.95082;0.247924;4.77999;0.133919;5.6076;0.321223;0.707443;0.0655074;3;3;26;0
1389;2135;622;20.4532;20.2237;1.01134;104;5.08479;0.849395;0.302432;1.53207;0.235247;2.01899;0.497871;0.438965;0.190021;1;3;15;0
1390;2131;623;8.98412;8.7178;1.03055;78;8.68198;1.45564;0.134595;1.86916;0.118779;2.41619;0.284627;0.609824;0.085853;1;3;7;0
1391;2108;628;21.3276;21.2603;1.00317;206;9.65884;1.50921;0.0276779;1.93855;0.14673;2.47696;0.368655;0.620759;0.0773271;1;3;15;0
1392;2102;2147;24.1458;23.4023;1.03177;214;8.86283;1.42648;0.157287;1.86793;0.0647995;2.23377;0.143781;0.641495;0.084455;3;3;18;0
1393;597;2146;34.2611;29;1.18142;283;8.26011;1.16144;0.330518;1.85942;0.610345;2.56867;1.3726;0.506678;0.166319;1;3;30;0
1394;2134;2149;25.6352;24.1362;1.06211;210;8.19185;1.26699;0.309872;1.7694;0.141391;2.22776;0.309817;0.585299;0.174837;3;3;21;0
1395;2098;2149;58.7594;50.6228;1.16073;707;12.0321;1.54456;0.171429;2.13907;0.364061;2.73798;0.824893;0.590901;0.104933;3;3;45;0
1396;2133;627;36.8384;36.0416;1.02211;318;8.6323;1.24687;0.249723;1.7618;0.163719;2.24812;0.385778;0.569764;0.147872;1;3;34;0
1397;2139;631;12.0428;11.9257;1.00982;132;10.9609;1.42806;0.142326;2.02101;0.294937;2.73193;0.632488;0.54253;0.104919;1;3;9;0
1398;619;2147;11.9335;11.9024;1.00262;64;5.36304;1.02026;0.208121;1.67951;0.284645;2.26013;0.637505;0.472614;0.129517;1;3;7;0
1399;2128;632;11.6396;11.5326;1.00929;114;9.79411;1.49711;0.207102;1.96904;0.0643425;2.41962;0.235144;0.630202;0.130416;1;3;8;0
1400;2130;2148;17.9678;16.4283;1.09371;153;8.51523;1.22155;0.346739;1.85772;0.140587;2.43168;0.231751;0.505963;0.150995;3;3;13;0
1401;2134;633;15.3451;14.7498;1.04036;75;4.88757;0.960997;0.245587;1.55024;0.209497;2.01855;0.442705;0.491521;0.152506;1;3;10;0
1402;2016;2150;80.2222;74.9733;1.07001;2449;30.5277;2.45707;0.364138;3.2305;0.884008;4.06376;1.75869;0.645572;0.124611;3;3;62;0
1403;2144;2151;15.3114;14.8997;1.02763;406;26.5162;2.26251;0.662972;3.11071;0.711046;3.96416;0.873799;0.574686;0.122304;3;3;13;0
1404;2152;2140;12.8797;12.4454;1.03489;172;13.3543;1.70125;0.147474;2.29045;0.0534984;2.77552;0.0946843;0.614308;0.0631328;3;3;9;0
1405;617;2155;8.41077;8.36661;1.00528;47;5.58808;0.979364;0.255463;1.66394;0.321552;2.37275;0.750228;0.44877;0.172375;1;3;5;0
1406;621;2153;49.2259;44.6654;1.1021;373;7.57731;1.19909;0.357323;1.84266;0.680873;2.38372;1.33202;0.560335;0.206353;1;3;40;0
1407;612;2138;66.072;60.6135;1.09005;837;12.668;1.34315;0.274989;2.11341;0.631347;2.86357;1.27236;0.512172;0.138442;1;3;57;0
1408;626;2154;16.4868;16.0312;1.02842;134;8.12772;1.18907;0.337098;1.77213;0.145734;2.35073;0.357124;0.532003;0.200895;1;3;14;0
1409;2154;2155;19.295;18.7794;1.02746;169;8.75873;1.4125;0.129111;1.88761;0.0829568;2.32051;0.209735;0.613245;0.075994;3;3;14;0
1410;2135;2159;28.0834;26.5456;1.05793;394;14.0296;1.76209;0.161823;2.27219;0.111673;2.72758;0.151251;0.646955;0.0598251;3;3;23;0
1411;2094;2156;28.6762;27.5862;1.03951;422;14.716;1.60661;0.141961;2.31478;0.1186;2.85149;0.174464;0.564213;0.0449459;3;3;23;0
1412;2146;2153;25.9816;25.0799;1.03596;197;7.58228;1.34431;0.253944;1.68957;0.142674;2.04212;0.319878;0.672164;0.152325;3;3;24;0
1413;629;2157;16.0241;15.6525;1.02374;229;14.291;1.63764;0.112632;2.23205;0.11063;2.6915;0.114756;0.608685;0.0367629;1;3;14;0
1414;2118;2157;24.7855;22.6936;1.09218;218;8.79548;1.3694;0.275658;1.85734;0.153896;2.34683;0.333995;0.594766;0.140989;3;3;21;0
1415;2146;2160;15.1639;14.5945;1.03901;188;12.3979;1.58354;0.14265;2.17918;0.126819;2.76092;0.0756376;0.573031;0.0413439;3;3;13;0
1416;2127;2160;42.724;42.2611;1.01095;623;14.582;1.78983;0.100805;2.31043;0.084867;2.7733;0.203668;0.648379;0.0556629;3;3;34;0
1417;2098;637;35.5929;34.6843;1.0262;314;8.82198;1.35004;0.195572;1.87898;0.0905033;2.34255;0.333193;0.589474;0.11338;1;3;26;0
1418;2136;638;38.7877;36.4005;1.06558;291;7.50237;1.17744;0.230768;1.79119;0.222428;2.38238;0.635854;0.527849;0.17953;1;3;31;0
1419;2142;2164;24.6968;23.8723;1.03454;254;10.2847;1.3271;0.147824;1.96623;0.683033;2.58123;1.74387;0.582972;0.125824;3;3;20;0
1420;2008;2161;106.79;91.5478;1.1665;2160;20.2266;1.8981;0.335715;2.65264;0.634618;3.39712;1.31172;0.587489;0.107172;3;3;94;0
1421;2137;2163;34.8222;32.4705;1.07243;295;8.47161;1.32222;0.267196;1.79097;0.129271;2.24045;0.267795;0.602628;0.148156;3;3;29;0
1422;2130;640;15.0632;14.9406;1.00821;66;4.38153;0.779764;0.155562;1.48684;0.145818;2.07288;0.263593;0.377985;0.07139;1;3;12;0
1423;639;2152;17.4573;16.7631;1.04142;155;8.87881;1.28122;0.201195;1.80994;0.180993;2.29249;0.442829;0.574381;0.120611;1;3;15;0
1424;2158;2162;12.7754;11.7473;1.08752;102;7.98408;1.2917;0.247193;1.83648;0.112685;2.26489;0.102761;0.572;0.113577;3;3;10;0
1425;2156;2163;12.7997;12.2066;1.0486;185;14.4534;1.64916;0.160208;2.2503;0.0988695;2.74331;0.135396;0.602944;0.0697461;3;3;11;0
1426;2150;2157;24.0188;22.891;1.04927;357;14.8633;1.74342;0.16564;2.37858;0.0891701;2.90607;0.140122;0.602173;0.0719566;3;3;17;0
1427;2104;2165;25.9844;25.2587;1.02873;552;21.2435;2.09436;0.353699;2.77847;0.0734346;3.42479;0.23631;0.619972;0.138401;3;3;22;0
1428;2128;2166;30.6087;26.1343;1.17121;310;10.1278;1.34768;0.262759;1.97434;0.284926;2.53321;0.565972;0.549237;0.12681;3;3;24;0
1429;2115;643;23.1319;22.6985;1.01909;108;4.66888;0.944688;0.162192;1.4525;0.114865;1.86862;0.207494;0.510012;0.0966033;1;3;18;0
1430;2112;2162;30.7229;27.9464;1.09935;270;8.78823;1.39699;0.174807;1.83374;0.0814546;2.28199;0.254273;0.618835;0.0974882;3;3;25;0
1431;2086;2169;59.7674;57.3924;1.04138;1306;21.8514;2.09786;0.298313;2.78965;0.100147;3.40929;0.219268;0.621434;0.116842;3;3;49;0
1432;2136;2169;25.2714;25.0444;1.00906;373;14.7598;1.90664;0.113622;2.42297;0.132796;2.95828;0.270926;0.647488;0.0471369;3;3;16;0
1433;2137;646;21.2389;19.9332;1.0655;203;9.55795;1.47876;0.101598;1.88381;0.0992162;2.41632;0.296121;0.620632;0.0818;1;3;17;0
1434;2116;2167;20.1407;19.5192;1.03184;1877;93.1942;5.52275;0.109326;6.10953;0.128907;6.75886;0.157995;0.81764;0.0275507;3;3;18;0
1435;2117;2170;27.4112;26.7706;1.02393;590;21.524;2.23993;0.230102;2.85688;0.0857358;3.46253;0.146003;0.649705;0.0858747;3;3;18;0
1436;2089;2168;39.5301;38.6394;1.02305;819;20.7184;2.1687;0.16711;2.8117;0.0939093;3.44076;0.19644;0.63312;0.0689478;3;9;30;0
1437;2151;2166;29.0275;28.3667;1.0233;603;20.7734;1.95299;0.327823;2.70925;0.113578;3.45352;0.188254;0.570414;0.118971;3;3;26;0
1438;2154;644;9.55508;9.43398;1.01284;48;5.02351;0.956013;0.247034;1.49457;0.127349;1.95543;0.247829;0.489846;0.127444;1;3;7;0
1439;2072;649;44.4437;43.6463;1.01827;1001;22.5229;2.15481;0.26742;2.75014;0.118178;3.36545;0.195417;0.644411;0.0997995;1;3;39;0
1440;645;2153;15.8751;14.8661;1.06788;81;5.10232;0.950152;0.152725;1.53668;0.304224;2.07808;0.600523;0.494759;0.160042;1;3;13;0
1441;2148;650;7.49879;7.07107;1.06049;39;5.20084;0.808959;0.177474;1.47668;0.245055;2.00992;0.424778;0.417469;0.121627;1;3;6;0
1442;2164;2167;7.63515;7.50556;1.01727;255;33.3982;2.50987;1.59297;4.43794;0.859767;6.14052;0.396751;0.40017;0.231606;3;3;4;0
1443;583;2171;39.3125;37.2156;1.05634;353;8.97934;1.44441;0.189125;1.87083;0.0987646;2.3243;0.187265;0.625314;0.0960784;1;3;31;0
1444;2141;655;23.1715;22.7596;1.0181;215;9.27862;1.56602;0.0516013;1.93481;0.0892011;2.33556;0.224324;0.675552;0.0568857;1;3;15;0
